id;DESCRIPTION;price;link;image_link;availability;brand;delivery_time;gtin_ean;product_type;sale_price;size;stock;title
YK-200T #5;Resistencia Vitro YK-200T, Schneider SVI-316B 220V 2000W 20cm;24.79;https://www.sspelectronic.com/producto/19209-;https://www.sspelectronic.com/images/productos/img/19209-1-original.jpg;S;SCHNEIDER;2;1300000016772;Resistencia Vitrocerámica;30;0.5 x 0.5 x 0.5;1;Resistencia Vitro YK-200T, Schneider SVI-316B 220V 2000W 20cm
RT20012, 1936 #47;Módulo Electrónico Display Vitro CATA TD 6003 BK ATV&DISP-03/04-R01 E123995 KB-5150;24.79;https://www.sspelectronic.com/producto/19210-;https://www.sspelectronic.com/images/productos/img/19210-1-original.jpg;S;CATA;2;1300000016773;Módulo Electrónico;30;0.5 x 0.5 x 0.5;1;Módulo Electrónico Display Vitro CATA TD 6003 BK ATV&DISP-03/04-R01 E123995 KB-5150
RT20012, 1936 #48;Módulo Electrónico Display Vitro CATA TD 6003 BK ATV&POWER-R01 KB-5150;24.79;https://www.sspelectronic.com/producto/19211-;https://www.sspelectronic.com/images/productos/img/19211-1-original.jpg;S;CATA;2;1300000016774;Módulo Electrónico;30;0.5 x 0.5 x 0.5;1;Módulo Electrónico Display Vitro CATA TD 6003 BK ATV&POWER-R01 KB-5150
2VFT-330AS FP-5R-T #2;Módulo Electrónico Display Vitro FAGOR 2VFT-330AS C7341-460I7B 017752157B usada (de desmontaje);28.93;https://www.sspelectronic.com/producto/19212-;https://www.sspelectronic.com/images/productos/img/19212-1-original.jpg;S;FAGOR;2;1300000016775;Módulo Electrónico;35;0.5 x 0.5 x 0.5;1;Módulo Electrónico Display Vitro FAGOR 2VFT-330AS C7341-460I7B 017752157B usada (de desmontaje)
2302333912 #13;Resistencia Vitro Fagor 2VFT-330AS 7062145 30cm;28.93;https://www.sspelectronic.com/producto/19213-;https://www.sspelectronic.com/images/productos/img/19213-1-original.jpg;S;;2;1300000016776;Resistencia Vitrocerámica;35;0.5 x 0.5 x 0.5;1;Resistencia Vitro Fagor 2VFT-330AS 7062145 30cm
10.54112.704 #3;Resistencia Vitro 10.54112.704 60.16172.003 TR 620 VR 03 1200w 230V 16,5 cms SWAP / DESMONTAJE;16.53;https://www.sspelectronic.com/producto/19214-;https://www.sspelectronic.com/images/productos/img/19214-1-original.jpg;S;TEKA;2;1300000016777;Resistencia Vitrocerámica;20;0.5 x 0.5 x 0.5;2;Resistencia Vitro 10.54112.704 60.16172.003 TR 620 VR 03 1200w 230V 16,5 cms SWAP / DESMONTAJE
EAX67872805 #2;Placa Main LG 55UK6470PLC EAX67872805 (1.1) 65237203;45.45;https://www.sspelectronic.com/producto/19215-;https://www.sspelectronic.com/images/productos/img/19215-1-original.jpg;S;;2;1300000016778;Placas Main;55;0.5 x 0.5 x 0.5;0;Placa Main LG 55UK6470PLC EAX67872805 (1.1) 65237203
2302333912 #14;Resistencia Vitro Fagor 3VFT-330AS 16.5 cm 5080050 1652032931 SWAP/USADO;20.66;https://www.sspelectronic.com/producto/19216-;https://www.sspelectronic.com/images/productos/img/19216-1-original.jpg;S;;2;1300000016779;Resistencia Vitrocerámica;25;0.5 x 0.5 x 0.5;1;Resistencia Vitro Fagor 3VFT-330AS 16.5 cm 5080050 1652032931 SWAP/USADO
2302333912 #15;Resistencia Vitro Fagor 3VFT-330AS 20 cm 5080054 2002032931 1800w SWAP/USADO;20.66;https://www.sspelectronic.com/producto/19217-;https://www.sspelectronic.com/images/productos/img/19217-1-original.jpg;S;;2;1300000016780;Resistencia Vitrocerámica;25;0.5 x 0.5 x 0.5;1;Resistencia Vitro Fagor 3VFT-330AS 20 cm 5080054 2002032931 1800w SWAP/USADO
2302333912 #16;Resistencia Vitro Fagor 3VFT-330AS 30 cm 7082144 3002734931 2700-1950-1050w SWAP/USADO;28.93;https://www.sspelectronic.com/producto/19219-;https://www.sspelectronic.com/images/productos/img/19219-1-original.jpg;S;;2;1300000016781;Resistencia Vitrocerámica;35;0.5 x 0.5 x 0.5;1;Resistencia Vitro Fagor 3VFT-330AS 30 cm 7082144 3002734931 2700-1950-1050w SWAP/USADO
IC12X #24;Módulo Electrónicol Vitro FAGOR 3VFT-330AS 8309520 swap / de desmontaje;33.06;https://www.sspelectronic.com/producto/19220-;https://www.sspelectronic.com/images/productos/img/19220-1-original.jpg;S;FAGOR;2;1300000016782;Módulo Electrónico;40;0.5 x 0.5 x 0.5;1;Módulo Electrónicol Vitro FAGOR 3VFT-330AS 8309520 swap / de desmontaje
IC12X #25;Módulo Electrónico Display Vitro FAGOR 3VFT-330AS E170640 swap / de desmontaje;33.06;https://www.sspelectronic.com/producto/19221-;https://www.sspelectronic.com/images/productos/img/19221-1-original.jpg;S;FAGOR;2;1300000016783;Módulo Electrónico;40;0.5 x 0.5 x 0.5;1;Módulo Electrónico Display Vitro FAGOR 3VFT-330AS E170640 swap / de desmontaje
10.58112.744 SWAP #53;Módulo Electrónico Vitro Zanussi ZEV6331BBA 5466 00 REV J 561546405 ELEH075;28.93;https://www.sspelectronic.com/producto/19222-;https://www.sspelectronic.com/images/productos/img/19222-1-original.jpg;S;ZANUSSI;2;1300000016784;Módulo Electrónico;35;0.5 x 0.5 x 0.5;1;Módulo Electrónico Vitro Zanussi ZEV6331BBA 5466 00 REV J 561546405 ELEH075
12010310 #2;Módulo Display Puerta Frigorífico HYUNDAI HYC185E8NFB2E VESTEL 20BD83 28477067 NUEVO;61.98;https://www.sspelectronic.com/producto/19223-;https://www.sspelectronic.com/images/productos/img/19223-1-original.jpg;S;;2;1300000016785;Módulo Electrónico;75;0.5 x 0.5 x 0.5;1;Módulo Display Puerta Frigorífico HYUNDAI HYC185E8NFB2E VESTEL 20BD83 28477067 NUEVO
bn39-02470A #3;Cable óptico SAMSUNG BN39-02470A;52.27;https://www.sspelectronic.com/producto/19224-;https://www.sspelectronic.com/images/productos/img/19224-1-original.jpg;S;SAMSUNG;2;1300000016786;Cablo One Connect;63.25;0.5 x 0.5 x 0.5;1;Cable óptico SAMSUNG BN39-02470A
2002032811 #2;Resistencia Vitro 2002032811, 7160054, BEKO HIC 64402 E, 1800w 230V 20cm swap usado;24.79;https://www.sspelectronic.com/producto/19225-;https://www.sspelectronic.com/images/productos/img/19225-1-original.jpg;S;BEKO;2;1300000016787;Resistencia Vitrocerámica;30;0.5 x 0.5 x 0.5;1;Resistencia Vitro 2002032811, 7160054, BEKO HIC 64402 E, 1800w 230V 20cm swap usado
55626565 #3;Módulo Electrónico Lavadora EVVO NOVA 12 17138100026853_V1.0 SP7_820_1172 SWAP/USADO;41.32;https://www.sspelectronic.com/producto/19226-;https://www.sspelectronic.com/images/productos/img/19226-1-original.jpg;S;;2;1300000016788;Módulo Electrónico;50;0.5 x 0.5 x 0.5;1;Módulo Electrónico Lavadora EVVO NOVA 12 17138100026853_V1.0 SP7_820_1172 SWAP/USADO
15465561222 #6;Presostato Lavadora Midea 17438100001348 Q291157;8.26;https://www.sspelectronic.com/producto/19227-;https://www.sspelectronic.com/images/productos/img/19227-1-original.jpg;S;;2;1300000016789;Presostato;10;0.5 x 0.5 x 0.5;1;Presostato Lavadora Midea 17438100001348 Q291157
2002032915 #14;Resistencia Vitroceramica CANDY CH63CC/4U2 DST2090-2077 1200W swap de desmontaje;20.66;https://www.sspelectronic.com/producto/19228-;https://www.sspelectronic.com/images/productos/img/19228-1-original.jpg;S;CANDY;2;1300000016790;Resistencia Vitrocerámica;25;0.5 x 0.5 x 0.5;1;Resistencia Vitroceramica CANDY CH63CC/4U2 DST2090-2077 1200W swap de desmontaje
2002032915 #15;Resistencia Vitroceramica CANDY CH63CC/4U2 DST2095-9066 1800W swap de desmontaje;24.79;https://www.sspelectronic.com/producto/19229-;https://www.sspelectronic.com/images/productos/img/19229-1-original.jpg;S;CANDY;2;1300000016791;Resistencia Vitrocerámica;30;0.5 x 0.5 x 0.5;1;Resistencia Vitroceramica CANDY CH63CC/4U2 DST2095-9066 1800W swap de desmontaje
2002032915 #16;Resistencia Vitroceramica CANDY CH63CC/4U2 7160108 2502032811 2500W swap de desmontaje;28.93;https://www.sspelectronic.com/producto/19230-;https://www.sspelectronic.com/images/productos/img/19230-1-original.jpg;S;CANDY;2;1300000016792;Resistencia Vitrocerámica;35;0.5 x 0.5 x 0.5;1;Resistencia Vitroceramica CANDY CH63CC/4U2 7160108 2502032811 2500W swap de desmontaje
BN41-02534B #23;Placa Main SAMSUNG UE48JS8500T BN41-02356C BN94-10059W;61.98;https://www.sspelectronic.com/producto/19231-;https://www.sspelectronic.com/images/productos/img/19231-1-original.jpg;S;SAMSUNG;2;1300000016793;Placas Main;75;0.5 x 0.5 x 0.5;0;Placa Main SAMSUNG UE48JS8500T BN41-02356C BN94-10059W
715g9860-p02-003-003s;Fuente Alimentación TPV 715g9860-p02-003-003s, Philips 58PUS6203/12 USADA;41.32;https://www.sspelectronic.com/producto/19232-;https://www.sspelectronic.com/images/productos/img/19232-1-original.jpg;S;PHILIPS;2;1300000016794;Fuentes de Alimentación;50;0.5 x 0.5 x 0.5;0;Fuente Alimentación TPV 715g9860-p02-003-003s, Philips 58PUS6203/12 USADA
387 5746 00 #12;Módulo Electronico Vitro IKEA MATMASSIG A046377 01 REV F A046374 11 REV.E;33.06;https://www.sspelectronic.com/producto/19233-;https://www.sspelectronic.com/images/productos/img/19233-1-original.jpg;S;IKEA SYSTEMS;2;1300000016795;Módulo Electrónico;40;0.5 x 0.5 x 0.5;1;Módulo Electronico Vitro IKEA MATMASSIG A046377 01 REV F A046374 11 REV.E
59565554445 #2;Ventilador VITROCERÁMICA CATA IB 6303 BK, MFR12025B15H;12.4;https://www.sspelectronic.com/producto/19234-;https://www.sspelectronic.com/images/productos/img/19234-1-original.jpg;S;;2;1300000016796;Ventilador;15;0.5 x 0.5 x 0.5;2;Ventilador VITROCERÁMICA CATA IB 6303 BK, MFR12025B15H
59854565545665 #2;Modúlo Electrónico Mandos CATA IB 6303 BK/A ITS644C-M86-WX;24.79;https://www.sspelectronic.com/producto/19235-;https://www.sspelectronic.com/images/productos/img/19235-1-original.jpg;S;CATA;2;1300000016797;Módulo Electrónico;30;0.5 x 0.5 x 0.5;1;Modúlo Electrónico Mandos CATA IB 6303 BK/A ITS644C-M86-WX
59854565545665 #3;Modúlo Electrónico Mandos CATA IB 6303 BK/A DCL-POWER-2A KB-5150 Ver:0.0.0;24.79;https://www.sspelectronic.com/producto/19236-;https://www.sspelectronic.com/images/productos/img/19236-1-original.jpg;S;CATA;2;1300000016798;Módulo Electrónico;30;0.5 x 0.5 x 0.5;1;Modúlo Electrónico Mandos CATA IB 6303 BK/A DCL-POWER-2A KB-5150 Ver:0.0.0
59854565545665 #4;Modúlo Electrónico Mandos CATA IB 6303 BK/A ITS804B-W02 KB-5150 94-V0;24.79;https://www.sspelectronic.com/producto/19237-;https://www.sspelectronic.com/images/productos/img/19237-1-original.jpg;S;CATA;2;1300000016799;Módulo Electrónico;30;0.5 x 0.5 x 0.5;1;Modúlo Electrónico Mandos CATA IB 6303 BK/A ITS804B-W02 KB-5150 94-V0
59854565545665 #5;Modúlo Electrónico Mandos CATA IB 6303 BK/A ITS724B-W02 KB-5150;24.79;https://www.sspelectronic.com/producto/19238-;https://www.sspelectronic.com/images/productos/img/19238-1-original.jpg;S;CATA;2;1300000016800;Módulo Electrónico;30;0.5 x 0.5 x 0.5;0;Modúlo Electrónico Mandos CATA IB 6303 BK/A ITS724B-W02 KB-5150
XMRM-ML;Mando a Distancia XIAOMI XMRM-ML, NUEVO y ORIGINAL;20.66;https://www.sspelectronic.com/producto/19239-;https://www.sspelectronic.com/images/productos/img/19239-1-original.jpg;S;;2;1300000016801;Mandos a Distancia;25;0.5 x 0.5 x 0.5;9;Mando a Distancia XIAOMI XMRM-ML, NUEVO y ORIGINAL
BSL-322S #2;Mando a Distancia LG 43LH510V, Nuevo / universal;12.36;https://www.sspelectronic.com/producto/19240-;https://www.sspelectronic.com/images/productos/img/19240-1-original.jpg;S;;2;1300000016802;Mandos a Distancia;14.95;0.5 x 0.5 x 0.5;0;Mando a Distancia LG 43LH510V, Nuevo / universal
H20R1203, #9;Modulo Electrónico Vitro Candy CI633MCBB POWER_17/N/0030/2241;28.93;https://www.sspelectronic.com/producto/19241-;https://www.sspelectronic.com/images/productos/img/19241-1-original.jpg;S;CANDY;2;1300000016803;Módulo Electrónico;35;0.5 x 0.5 x 0.5;2;Modulo Electrónico Vitro Candy CI633MCBB POWER_17/N/0030/2241
WA-24C19FS #2;Cargador Alimentador LG LCAP38, 50-60Hz, 1.5A, 24V, 2.7A,  Monitor LG 32LN520B USADO;20.66;https://www.sspelectronic.com/producto/4710-;https://www.sspelectronic.com/images/productos/img/4710-1-original.jpg;S;LG;2;1300000016804;Cargadores, Alimentadores AC;25;0.5 x 0.5 x 0.5;1;Cargador Alimentador LG LCAP38, 50-60Hz, 1.5A, 24V, 2.7A, Monitor LG 32LN520B USADO
715GD5542-M0A-B02-004D;Placa Main PHILIPS 715GD5542-M0A-B02-004D;49.59;https://www.sspelectronic.com/producto/19242-;https://www.sspelectronic.com/images/productos/img/19242-1-original.jpg;S;;2;1300000016805;Placas Main;60;0.5 x 0.5 x 0.5;0;Placa Main PHILIPS 715GD5542-M0A-B02-004D
LT-40VDF540S #2;Placa main 23943392 JVC LT-40VDF540S;24.79;https://www.sspelectronic.com/producto/19243-;https://www.sspelectronic.com/images/productos/img/19243-1-original.jpg;S;;2;1300000016806;Televisores, TV;30;0.5 x 0.5 x 0.5;0;Placa main 23943392 JVC LT-40VDF540S
Resistencia nueva TEKA VI TC 60 2I de 16,5 cms;Resistencia nueva TEKA VI TC 60 2I de 16,5 cms;37;https://www.sspelectronic.com/producto/19244-;https://www.sspelectronic.com/images/productos/img/19244-1-original.jpg;S;TEKA;2;1300000016807;Resistencia Vitrocerámica;44.77;0.5 x 0.5 x 0.5;0;Resistencia nueva TEKA VI TC 60 2I de 16,5 cms
1-981-455-11;Power Supply Sony 1-981-455-11;33.06;https://www.sspelectronic.com/producto/19245-;https://www.sspelectronic.com/images/productos/img/19245-1-original.jpg;S;SONY;2;1300000016808;Power Supply;40;0.5 x 0.5 x 0.5;0;Power Supply Sony 1-981-455-11
EAX6825360 #42;Placa Main LG 65SJ810V 64565003;65;https://www.sspelectronic.com/producto/19246-;https://www.sspelectronic.com/images/productos/img/19246-1-original.jpg;S;LG;2;1300000016809;Placas Main;78.65;0.5 x 0.5 x 0.5;0;Placa Main LG 65SJ810V 64565003
EAX6682610 #18;Placa Main LG 55uj634 64564402;75;https://www.sspelectronic.com/producto/19247-;https://www.sspelectronic.com/images/productos/img/19247-1-original.jpg;S;;2;1300000016810;Placas Main;75;0.5 x 0.5 x 0.5;0;Placa Main LG 55uj634 64564402
HSB 641 VR 00 41560804;Módulo Electrónico HSB 641 VR 00 41560804;49.59;https://www.sspelectronic.com/producto/19248-;https://www.sspelectronic.com/images/productos/img/19248-1-original.jpg;S;TEKA;2;1300000016811;Módulo Electrónico;60;0.5 x 0.5 x 0.5;0;Módulo Electrónico HSB 641 VR 00 41560804
WHIRLPOOL AWE 2240;Parte metálica superior de la puerta lavadora WHIRLPOOL AWE 2240;39;https://www.sspelectronic.com/producto/19249-;https://www.sspelectronic.com/images/productos/img/19249-1-original.jpg;S;;2;1300000016812;Despiece Lavadoras;47.19;0.5 x 0.5 x 0.5;0;Parte metálica superior de la puerta lavadora WHIRLPOOL AWE 2240
EAX6909140;Fuente Alimentación EAX69091401 (1.2) EAY64548902;33.06;https://www.sspelectronic.com/producto/19250-;https://www.sspelectronic.com/images/productos/img/19250-1-original.jpg;S;LG;2;1300000016813;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;0;Fuente Alimentación EAX69091401 (1.2) EAY64548902
gdkp5464bbsc;kit filtros metalicos ( 2 ) y filtro carbono Campana GRUNDIG gdkp5464bbsc;118.02;https://www.sspelectronic.com/producto/19251-;https://www.sspelectronic.com/images/productos/img/19251-1-original.jpg;S;;2;1300000016814;Filtro/Reja;142.8;0.5 x 0.5 x 0.5;0;kit filtros metalicos ( 2 ) y filtro carbono Campana GRUNDIG gdkp5464bbsc
H43A6500;Placa Main Hisense RSAG7.820.7970/ROH H43A6500;100;https://www.sspelectronic.com/producto/19252-;https://www.sspelectronic.com/images/productos/img/19252-1-original.jpg;S;;2;1300000016815;Placas Main;100;0.5 x 0.5 x 0.5;0;Placa Main Hisense RSAG7.820.7970/ROH H43A6500
OLED65C9MLB.BEUYLJP;Fuente Alimentación LG OLED65C9MLB.BEUYLJP;175.54;https://www.sspelectronic.com/producto/19253-;https://www.sspelectronic.com/images/productos/img/19253-1-original.jpg;S;;2;1300000016816;Fuentes de Alimentación;212.4;0.5 x 0.5 x 0.5;1;Fuente Alimentación LG OLED65C9MLB.BEUYLJP
EAX69061001, LG OLED65CX6LA #2;Fuente Alimentación EAX69061001, LG OLED65CX6LA;170;https://www.sspelectronic.com/producto/19254-;https://www.sspelectronic.com/images/productos/img/19254-1-original.jpg;S;LG;2;1300000016817;Fuentes de Alimentación;205.7;0.5 x 0.5 x 0.5;;Fuente Alimentación EAX69061001, LG OLED65CX6LA
BN96-37087J;ONE CONNECT SAMSUNG BN96-37087J;100;https://www.sspelectronic.com/producto/19255-;https://www.sspelectronic.com/images/productos/img/19255-1-original.jpg;S;;2;1300000016818;Placas Main;100;0.5 x 0.5 x 0.5;0;ONE CONNECT SAMSUNG BN96-37087J
IH62_FB-PS17_NV SIEMENS EX975LVV1E/13;Módulo Electronico IH62_FB-PS17_NV SIEMENS EX975LVV1E/13;98;https://www.sspelectronic.com/producto/19256-;https://www.sspelectronic.com/images/productos/img/19256-1-original.jpg;S;BALAY;2;1300000016819;Módulo Electrónico;118.58;0.5 x 0.5 x 0.5;0;Módulo Electronico IH62_FB-PS17_NV SIEMENS EX975LVV1E/13
43UP77006LB 66805802;Placa Main LG 43UP77006LB 66805802;49.59;https://www.sspelectronic.com/producto/19257-;https://www.sspelectronic.com/images/productos/img/19257-1-original.jpg;S;LG;2;1300000016820;Placas Main;60;0.5 x 0.5 x 0.5;0;Placa Main LG 43UP77006LB 66805802
CH85-21100-2100V-AC 1.00uF;Condensador Alta Tensión Microondas Teka CH85-21100-2100V-AC 1.00uF;20.91;https://www.sspelectronic.com/producto/19258-;https://www.sspelectronic.com/images/productos/img/19258-1-original.jpg;S;;2;1300000016821;Condensador;25.3;0.5 x 0.5 x 0.5;0;Condensador Alta Tensión Microondas Teka CH85-21100-2100V-AC 1.00uF
WGG254Z5ES/52;Lavadora Bosch WGG254Z5ES/52 435100552630000718;381.65;https://www.sspelectronic.com/producto/19259-;https://www.sspelectronic.com/images/productos/img/19259-1-original.jpg;S;;2;1300000016822;Resistencia Lavadora;461.8;0.5 x 0.5 x 0.5;0;Lavadora Bosch WGG254Z5ES/52 435100552630000718
TEKA HPA-840;kit tercer cristal puerta y cantonera derecha horno TEKA HPA-840;32.64;https://www.sspelectronic.com/producto/19260-;https://www.sspelectronic.com/images/productos/img/19260-1-original.jpg;S;TEKA;2;1300000016823;Cristal Horno;39.5;0.5 x 0.5 x 0.5;0;kit tercer cristal puerta y cantonera derecha horno TEKA HPA-840
Kit tiras leds, L+ R, Sony KDL-40W650A-00727A #14;Kit tiras leds, L+ R, Sony KDL-40W650A;34.71;https://www.sspelectronic.com/producto/19261-;https://www.sspelectronic.com/images/productos/img/19261-1-original.jpg;S;;2;1300000016824;Tiras Leds TV;42;0.5 x 0.5 x 0.5;0;Kit tiras leds, L+ R, Sony KDL-40W650A
5485511 #3;Kit pies lavavajillas Balay 3VS504IA/D4 SWAP/Usado;4.13;https://www.sspelectronic.com/producto/19262-;https://www.sspelectronic.com/images/productos/img/19262-1-original.jpg;S;;2;1300000016825;Soportes, Pies, Peanas...;5;0.5 x 0.5 x 0.5;0;Kit pies lavavajillas Balay 3VS504IA/D4 SWAP/Usado
1562561556 #7;Set 2 Mandos Control Horno Teka HLB 822P negros Temperatura y Programas - ORIGINALES -;19.13;https://www.sspelectronic.com/producto/19263-;https://www.sspelectronic.com/images/productos/img/19263-1-original.jpg;S;TEKA;2;1300000016826;Botones / Botonera;23.15;0.5 x 0.5 x 0.5;0;Set 2 Mandos Control Horno Teka HLB 822P negros Temperatura y Programas - ORIGINALES -
BN94-07104R;Main SAMSUNG UE55F6650SSXZF BN94-07104R;61.98;https://www.sspelectronic.com/producto/19264-;https://www.sspelectronic.com/images/productos/img/19264-1-original.jpg;S;;2;1300000016827;Placas Main;75;0.5 x 0.5 x 0.5;0;Main SAMSUNG UE55F6650SSXZF BN94-07104R
SAMSUNG RR82FJSW;Botellero num. 9 puerta frigorífico SAMSUNG RR82FJSW;32.89;https://www.sspelectronic.com/producto/19265-;https://www.sspelectronic.com/images/productos/img/19265-1-original.jpg;S;;2;1300000016828;Bandeja / Botellero;39.8;0.5 x 0.5 x 0.5;0;Botellero num. 9 puerta frigorífico SAMSUNG RR82FJSW
1-983-252-11 #7;Módulo Ir 1-983-252-11 (173707921) SONY;23.14;https://www.sspelectronic.com/producto/19266-;https://www.sspelectronic.com/images/productos/img/19266-1-original.jpg;S;SONY;2;1300000016829;Módulos IR;28;0.5 x 0.5 x 0.5;0;Módulo Ir 1-983-252-11 (173707921) SONY
BN94-15931L #2;Placa Main SAMSUNG QE65Q700TAT VR 01 BN94-15931L;165.29;https://www.sspelectronic.com/producto/19267-;https://www.sspelectronic.com/images/productos/img/19267-1-original.jpg;S;;2;1300000016830;Placas Main;200;0.5 x 0.5 x 0.5;0;Placa Main SAMSUNG QE65Q700TAT VR 01 BN94-15931L
DBP 90 PRO INOX;Filtro metálico Campana Teka  DBP 90 PRO INOX;33.02;https://www.sspelectronic.com/producto/19268-;https://www.sspelectronic.com/images/productos/img/19268-1-original.jpg;S;TEKA;2;1300000016831;Filtro/Reja;39.95;0.5 x 0.5 x 0.5;0;Filtro metálico Campana Teka DBP 90 PRO INOX
3CG5172N0/04;Pestillo Puerta Microondas Balay 3CG5172N0/04;20.66;https://www.sspelectronic.com/producto/19269-;https://www.sspelectronic.com/images/productos/img/19269-1-original.jpg;S;;2;1300000016832;Puerta Microondas;25;0.5 x 0.5 x 0.5;1;Pestillo Puerta Microondas Balay 3CG5172N0/04
EBR87149003 #4;Módulo botonera LG ebt61977820;8.26;https://www.sspelectronic.com/producto/19270-;https://www.sspelectronic.com/images/productos/img/19270-1-original.jpg;S;LG;2;1300000016833;Módulo Botonera;10;0.5 x 0.5 x 0.5;0;Módulo botonera LG ebt61977820
ELECTROLUX EOB33200X 94971272508;Soporte izquierdo cristal horno ELECTROLUX   EOB33200X      94971272508;20.66;https://www.sspelectronic.com/producto/19271-;https://www.sspelectronic.com/images/productos/img/19271-1-original.jpg;S;;2;1300000016834;Burlete, Gomas Puertas...;25;0.5 x 0.5 x 0.5;1;Soporte izquierdo cristal horno ELECTROLUX EOB33200X 94971272508
